product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code
آش,آش شله قلمکار یک کیلوگرم,آش شله قلمکار,,Restaurant,حلیم و آش,704338,180000,یک کیلوگرم,5nk98r
آش,آش شله قلمکار پرسی,آش شله قلمکار,,Restaurant,حلیم و آش,761521,90000,پرسی,5nk98r
حلیم,حلیم ساده یک کیلوگرم,حلیم ساده,,Restaurant,حلیم و آش,695764,150000,یک کیلوگرم,5nk98r
حلیم,حلیم ساده پرسی,حلیم ساده,,Restaurant,حلیم و آش,695766,75000,پرسی,5nk98r
حلیم,حلیم معجون یک کیلوگرم,حلیم معجون,,Restaurant,حلیم و آش,695768,170000,یک کیلوگرم,5nk98r
حلیم,حلیم معجون پرسی,حلیم معجون,,Restaurant,حلیم و آش,695771,85000,پرسی,5nk98r
آش,آش رشته یک کیلوگرم,آش رشته,,Restaurant,حلیم و آش,695773,170000,یک کیلوگرم,5nk98r
آش,آش رشته پرسی,آش رشته,,Restaurant,حلیم و آش,695775,85000,پرسی,5nk98r
غذای پرسی,حلیم بادمجان 500 گرم,حلیم بادمجان,500 گرم,Restaurant,حلیم و آش,756028,120000,500 گرم,5nk98r
حلیم,حلیم با گوشت گوسفندی,حلیم با گوشت گوسفندی,,Restaurant,حلیم و آش,703184,180000,حلیم با گوشت گوسفندی,533omw
آش و سوپ,آش رشته,آش رشته,,Restaurant,حلیم و آش,703185,180000,آش رشته,533omw
آش و سوپ,آش دوغ,آش دوغ,,Restaurant,حلیم و آش,703188,140000,آش دوغ,533omw
غذای ایرانی,چلو ماهی قزل آلا کبابی مخصوص سرآشپز,چلو ماهی قزل آلا کبابی مخصوص سرآشپز,,Restaurant,حلیم و آش,732782,400000,چلو ماهی قزل آلا کبابی مخصوص سرآشپز,2479po
غذای ایرانی,چلو ماهی قزل آلا کبابی مخصوص سرآشپز,چلو ماهی قزل آلا کبابی مخصوص سرآشپز,,Restaurant,حلیم و آش,732782,400000,چلو ماهی قزل آلا کبابی مخصوص سرآشپز,2479po
غذای ایرانی,باقالی پلو با گوشت گوسفندی مخصوص سر آشپز,باقالی پلو با گوشت گوسفندی مخصوص سر آشپز,,Restaurant,حلیم و آش,732821,440000,باقالی پلو با گوشت گوسفندی مخصوص سر آشپز,2479po
خوراک,خوراک سینی سرآشپز,خوراک سینی سرآشپز,,Restaurant,حلیم و آش,722793,790000,خوراک سینی سرآشپز,2kl1g9
آش و حلیم,حلیم یک پرس,حلیم,,Restaurant,حلیم و آش,676381,120000,یک پرس,5mmoyl
آش و حلیم,حلیم یک پرس,حلیم,,Restaurant,حلیم و آش,676381,120000,یک پرس,5mmoyl
آش و حلیم,حلیم یک کیلوگرم,حلیم,,Restaurant,حلیم و آش,676383,230000,یک کیلوگرم,5mmoyl
آش و حلیم,حلیم یک کیلوگرم,حلیم,,Restaurant,حلیم و آش,676383,230000,یک کیلوگرم,5mmoyl
آش و حلیم,آش شله قلمکار یک پرس,آش شله قلمکار,,Restaurant,حلیم و آش,676388,120000,یک پرس,5mmoyl
آش و حلیم,آش شله قلمکار یک پرس,آش شله قلمکار,,Restaurant,حلیم و آش,676388,120000,یک پرس,5mmoyl
آش و حلیم,آش شله قلمکار یک کیلوگرم,آش شله قلمکار,,Restaurant,حلیم و آش,676391,230000,یک کیلوگرم,5mmoyl
آش و حلیم,آش شله قلمکار یک کیلوگرم,آش شله قلمکار,,Restaurant,حلیم و آش,676391,230000,یک کیلوگرم,5mmoyl
آش و حلیم,آش رشته یک پرس,آش رشته,,Restaurant,حلیم و آش,676392,100000,یک پرس,5mmoyl
آش و حلیم,آش رشته یک پرس,آش رشته,,Restaurant,حلیم و آش,676392,100000,یک پرس,5mmoyl
آش و حلیم,آش رشته یک کیلوگرم,آش رشته,,Restaurant,حلیم و آش,676394,200000,یک کیلوگرم,5mmoyl
آش و حلیم,آش رشته یک کیلوگرم,آش رشته,,Restaurant,حلیم و آش,676394,200000,یک کیلوگرم,5mmoyl
آش و حلیم,حلیم  یک کیلوگرم,حلیم ,گوشت ریش ریش مخلوط گوسفندی و گوساله، گندم,Restaurant,حلیم و آش,1517658,210000,یک کیلوگرم,2r9x6z
آش و حلیم,حلیم  1.5 کیلوگرم,حلیم ,گوشت ریش ریش مخلوط گوسفندی و گوساله، گندم,Restaurant,حلیم و آش,1517659,315000,1.5 کیلوگرم,2r9x6z
آش و حلیم,حلیم  دو کیلوگرم,حلیم ,گوشت ریش ریش مخلوط گوسفندی و گوساله، گندم,Restaurant,حلیم و آش,1517660,420000,دو کیلوگرم,2r9x6z
آش و حلیم,حلیم  2.5  کیلوگرم,حلیم ,گوشت ریش ریش مخلوط گوسفندی و گوساله، گندم,Restaurant,حلیم و آش,1517661,525000,2.5  کیلوگرم,2r9x6z
آش و حلیم,حلیم  سه کیلوگرم,حلیم ,گوشت ریش ریش مخلوط گوسفندی و گوساله، گندم,Restaurant,حلیم و آش,1517662,630000,سه کیلوگرم,2r9x6z
آش و حلیم,آش شله مشهدی 1.5 کیلوگرم,آش شله مشهدی,,Restaurant,حلیم و آش,1570390,375000,1.5 کیلوگرم,2r9x6z
آش و حلیم,آش شله مشهدی 700 گرم,آش شله مشهدی,,Restaurant,حلیم و آش,1517671,190000,700 گرم,2r9x6z
آش و حلیم,آش شله مشهدی یک کیلوگرم,آش شله مشهدی,,Restaurant,حلیم و آش,1517672,250000,یک کیلوگرم,2r9x6z
آش و حلیم,آش شله مشهدی دو کیلوگرم,آش شله مشهدی,,Restaurant,حلیم و آش,1517721,500000,دو کیلوگرم,2r9x6z
آش و حلیم,آش شله مشهدی 2.700 کیلوگرم,آش شله مشهدی,,Restaurant,حلیم و آش,1517722,621000,2.700 کیلوگرم,2r9x6z
غذای پرسی,حلیم بوقلمون یک کیلوگرم,حلیم بوقلمون,"حلیم با گوشت ریش ریش شده بوقلمون، تزیین شده با کنجد، دارچین، شکر، به همراه یک تکه نان لواش، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,758227,220000,یک کیلوگرم,547zwl
غذای پرسی,حلیم بوقلمون یک کیلوگرم,حلیم بوقلمون,"حلیم با گوشت ریش ریش شده بوقلمون، تزیین شده با کنجد، دارچین، شکر، به همراه یک تکه نان لواش، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,758227,220000,یک کیلوگرم,547zwl
غذای پرسی,آش شله قلمکار یک کیلوگرم,آش شله قلمکار,"آش شله قلمکار با گوشت گوسفندی، سبزی آش، گندم، برنج و حبوبات، تزیین شده با کشک، پیاز داغ، سیر داغ، نعنا داغ، به همراه یک تکه نان لواش، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,758220,220000,یک کیلوگرم,547zwl
غذای پرسی,آش شله قلمکار یک کیلوگرم,آش شله قلمکار,"آش شله قلمکار با گوشت گوسفندی، سبزی آش، گندم، برنج و حبوبات، تزیین شده با کشک، پیاز داغ، سیر داغ، نعنا داغ، به همراه یک تکه نان لواش، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,758220,220000,یک کیلوگرم,547zwl
پیش غذا و سالاد,حلیم بادمجان,حلیم بادمجان,یک پرس، بادمجان، گوشت دنده گوسفندی، عدس، کشک، نعنا,Restaurant,حلیم و آش,1046879,310000,حلیم بادمجان,2w18wx
حلیم,حلیم یک پرس,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754219,110000,یک پرس,2nko9p
حلیم,حلیم یک پرس,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754219,110000,یک پرس,2nko9p
حلیم,حلیم یک کیلوگرم,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754220,180000,یک کیلوگرم,2nko9p
حلیم,حلیم یک کیلوگرم,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754220,180000,یک کیلوگرم,2nko9p
حلیم,حلیم 1.2 کیلوگرم,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754221,216000,1.2 کیلوگرم,2nko9p
حلیم,حلیم 1.2 کیلوگرم,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754221,216000,1.2 کیلوگرم,2nko9p
حلیم,حلیم 1.4 کیلوگرم,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754222,252000,1.4 کیلوگرم,2nko9p
حلیم,حلیم 1.4 کیلوگرم,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754222,252000,1.4 کیلوگرم,2nko9p
حلیم,حلیم 1.7  کیلوگرم,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754223,306000,1.7  کیلوگرم,2nko9p
حلیم,حلیم 1.7  کیلوگرم,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754223,306000,1.7  کیلوگرم,2nko9p
حلیم,حلیم 750 گرم,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754224,135000,750 گرم,2nko9p
حلیم,حلیم 750 گرم,حلیم,حلیم گندم کامل با گوشت گوسفندی ریش ریش شده، تزیین شده با کنجد، دارچین، شکر، روغن، بدون نان، ارائه در ظرف بهداشتی,Restaurant,حلیم و آش,754224,135000,750 گرم,2nko9p
آش,آش شله قلمکار یک پرس,آش شله قلمکار,"آش شله قلمکار با گوشت مخلوط گوساله و گوسفندی، سبزی آش، گندم، برنج و حبوبات، تزیین شده با کشک، پیاز داغ، نعنا داغ، بدون نان، ارائه در ظرف بهداشتی 

",Restaurant,حلیم و آش,754225,90000,یک پرس,2nko9p
آش,آش شله قلمکار یک کیلوگرم,آش شله قلمکار,"آش شله قلمکار با گوشت مخلوط گوساله و گوسفندی، سبزی آش، گندم، برنج و حبوبات، تزیین شده با کشک، پیاز داغ، نعنا داغ، بدون نان، ارائه در ظرف بهداشتی 

",Restaurant,حلیم و آش,754226,180000,یک کیلوگرم,2nko9p
آش,آش شله قلمکار 1.2 کیلوگرم,آش شله قلمکار,"آش شله قلمکار با گوشت مخلوط گوساله و گوسفندی، سبزی آش، گندم، برنج و حبوبات، تزیین شده با کشک، پیاز داغ، نعنا داغ، بدون نان، ارائه در ظرف بهداشتی 

",Restaurant,حلیم و آش,754227,216000,1.2 کیلوگرم,2nko9p
آش,آش شله قلمکار 1.7 کیلوگرم,آش شله قلمکار,"آش شله قلمکار با گوشت مخلوط گوساله و گوسفندی، سبزی آش، گندم، برنج و حبوبات، تزیین شده با کشک، پیاز داغ، نعنا داغ، بدون نان، ارائه در ظرف بهداشتی 

",Restaurant,حلیم و آش,754229,306000,1.7 کیلوگرم,2nko9p
آش,آش شله قلمکار ۷۵۰ گرم,آش شله قلمکار,"آش شله قلمکار با گوشت مخلوط گوساله و گوسفندی، سبزی آش، گندم، برنج و حبوبات، تزیین شده با کشک، پیاز داغ، نعنا داغ، بدون نان، ارائه در ظرف بهداشتی 

",Restaurant,حلیم و آش,754230,135000,۷۵۰ گرم,2nko9p
آش,آش شله قلمکار 1.4 کیلوگرم,آش شله قلمکار,"آش شله قلمکار با گوشت مخلوط گوساله و گوسفندی، سبزی آش، گندم، برنج و حبوبات، تزیین شده با کشک، پیاز داغ، نعنا داغ، بدون نان، ارائه در ظرف بهداشتی 

",Restaurant,حلیم و آش,754257,252000,1.4 کیلوگرم,2nko9p
آش,آش رشته یک پرس,آش رشته,"آش رشته با سبزی آش، حبوبات و رشته، تزیین شده با کشک، پیاز داغ، نعنا داغ، بدون نان، ارائه در ظرف بهداشتی 

",Restaurant,حلیم و آش,754252,90000,یک پرس,2nko9p
