product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code
خواروبار,کشک بیرجندی ناساب گوسفندی یک کیلوگرم,کشک بیرجندی ناساب گوسفندی,±50 گرم، سربیشه بیرجند دیگ چدنی,Pastry,نان فانتزی,1278606,380000,یک کیلوگرم,5x7nwm
خواروبار,تمبر هندی تایلندی (330 گرم) تمبر هندی تایلندی (330 گرم)	,تمبر هندی تایلندی (330 گرم),,Pastry,نان فانتزی,1487400,90000,تمبر هندی تایلندی (330 گرم)	,5x7nwm
خواروبار,تمبر هندی تایلندی (330 گرم) تمبر هندی تایلندی (330 گرم)	,تمبر هندی تایلندی (330 گرم),,Pastry,نان فانتزی,1487400,90000,تمبر هندی تایلندی (330 گرم)	,5x7nwm
خواروبار,قند رنگی (۲۵۰ گرم) قند رنگی (۲۵۰ گرم)	,قند رنگی (۲۵۰ گرم),,Pastry,نان فانتزی,1477700,42000,قند رنگی (۲۵۰ گرم)	,5x7nwm
خواروبار,لیمو عمانی ۱۰۰ گرم,لیمو عمانی,۱۰۰ گرم، لیمو امانی اعلا,Pastry,نان فانتزی,849066,80000,۱۰۰ گرم,5x7nwm
خواروبار,شاهدانه شور  ۲۰۰ گرم,شاهدانه شور, ۲۰۰ گرم,Pastry,نان فانتزی,849067,84000, ۲۰۰ گرم,5x7nwm
خواروبار,جو دو سر پرک آماده ۵۰۰ گرم,جو دو سر پرک آماده,خارجی,Pastry,نان فانتزی,849059,96000,۵۰۰ گرم,5x7nwm
خواروبار,جو دو سر پرک آماده ۲۰۰ گرم,جو دو سر پرک آماده,خارجی,Pastry,نان فانتزی,849068,40000,۲۰۰ گرم,5x7nwm
خواروبار,شکر قهوه ای یک کیلوگرم,شکر قهوه ای,یک کیلوگرم، محصول کارخانه میرزا کوچک خان اهواز,Pastry,نان فانتزی,849061,120000,یک کیلوگرم,5x7nwm
خواروبار,قند قهوه ای 500 گرم,قند قهوه ای,500 گرم، تهیه شده از شکر قهوه ای,Pastry,نان فانتزی,849062,54000,500 گرم,5x7nwm
خواروبار,عسل گون 500 گرم,عسل گون,500 گرم، خالص ساکاروز بین سه تا پنج,Pastry,نان فانتزی,849052,190000,500 گرم,5x7nwm
خواروبار,ریشه زعفران یک مثقال,ریشه زعفران,یک مثقال، زعفران بیرجند و قائنات,Pastry,نان فانتزی,849053,108000,یک مثقال,5x7nwm
خواروبار,عسل آویشن  500 گرم,عسل آویشن ,500 گرم، خالص ساکاروز بین سه تا پنج، کوه های بینالود,Pastry,نان فانتزی,849054,168000,500 گرم,5x7nwm
خواروبار,کشک زرد,کشک زرد,500 گرم، محصول بیرجند,Pastry,نان فانتزی,849055,144000,کشک زرد,5x7nwm
خواروبار,بلغور شیر,بلغور شیر,500 گرم، محصول بیرجند,Pastry,نان فانتزی,849056,90000,بلغور شیر,5x7nwm
خواروبار,رشته پلویی,رشته پلویی,500 گرم، محصول بیرجند,Pastry,نان فانتزی,849057,36000,رشته پلویی,5x7nwm
خواروبار,کشک گوسفندی آسیاب نشده یک کیلوگرم,کشک گوسفندی آسیاب نشده,یک کیلوگرم، کشک گوسفندی آسیاب نشده اعلا، محصول سربیشه بیرجند دیگ چدنی,Pastry,نان فانتزی,849058,390000,یک کیلوگرم,5x7nwm
خواروبار,کنجد سفید خام ۲5۰ گرم,کنجد سفید خام,۲5۰ گرم، کنجد سفید بدون پوست,Pastry,نان فانتزی,849044,120000,۲5۰ گرم,5x7nwm
خواروبار,نشاسته ذرت 250 گرم,نشاسته ذرت,250 گرم,Pastry,نان فانتزی,849045,36000,250 گرم,5x7nwm
خواروبار,کنجد قهوه ای خام ۲۵۰ گرم,کنجد قهوه ای خام,۲5۰ گرم، کنجد قهوه ای با پوست,Pastry,نان فانتزی,849047,95000,۲۵۰ گرم,5x7nwm
خواروبار,پودر سبوس برنج ۲۵۰ گرم,پودر سبوس برنج,250 گرم، ارائه به صورت فله,Pastry,نان فانتزی,849048,24000,۲۵۰ گرم,5x7nwm
خواروبار,حبه عناب دارچین  400 گرم,حبه عناب دارچین, 400 گرم، محصول بیرجند,Pastry,نان فانتزی,849049,100000, 400 گرم,5x7nwm
خواروبار,عسل کوهی 500 گرم,عسل کوهی,500 گرم، خالص ساکاروز بین سه تا پنج,Pastry,نان فانتزی,849051,180000,500 گرم,5x7nwm
خواروبار,نشاسته گل  250 گرم,نشاسته گل ,250 گرم,Pastry,نان فانتزی,849038,30000,250 گرم,5x7nwm
خواروبار,بیسکویت غلات دایجستیو ۳۵۰ گرم,بیسکویت غلات دایجستیو,۳۵۰ گرم، فله,Pastry,نان فانتزی,849039,50000,۳۵۰ گرم,5x7nwm
خواروبار,بنه آسیاب شده ۵۰۰ گرم,بنه آسیاب شده,۵۰۰ گرم، بنه بیرجند آسیاب شده، محصول امسال,Pastry,نان فانتزی,849040,180000,۵۰۰ گرم,5x7nwm
خواروبار,خلال بادام زمینی 75 گرم,خلال بادام زمینی,بادام زمینی خلال شده تازه درشت,Pastry,نان فانتزی,1019838,42000,75 گرم,5x7nwm
خواروبار,خلال بادام زمینی ۱۵۰ گرم,خلال بادام زمینی,بادام زمینی خلال شده تازه درشت,Pastry,نان فانتزی,849041,84000,۱۵۰ گرم,5x7nwm
خواروبار,حبه عناب زنجبیل 400 گرم,حبه عناب زنجبیل,400 گرم، محصول بیرجند,Pastry,نان فانتزی,849043,100000,400 گرم,5x7nwm
خواروبار,خلال پسته سبز 150 گرم,خلال پسته سبز,خلال پسته سبز تازه,Pastry,نان فانتزی,849029,288000,150 گرم,5x7nwm
خواروبار,خلال پسته سبز 75 گرم,خلال پسته سبز,خلال پسته سبز تازه,Pastry,نان فانتزی,849030,144000,75 گرم,5x7nwm
خواروبار,جو دو سر پرک درشت ۲۵۰ گرم,جو دو سر پرک درشت,خارجی,Pastry,نان فانتزی,849031,42000,۲۵۰ گرم,5x7nwm
خواروبار,جو دو سر پرک درشت ۵۰۰ گرم,جو دو سر پرک درشت,خارجی,Pastry,نان فانتزی,849050,75000,۵۰۰ گرم,5x7nwm
خواروبار,بیسکویت های بای  ۲۰۰ گرم,بیسکویت های بای ,200 گرم، فله ای,Pastry,نان فانتزی,849032,48000,۲۰۰ گرم,5x7nwm
خواروبار,پودر جوانه گندم  ۲۵۰ گرم,پودر جوانه گندم ,۲۵۰ گرم، ارگانیک درجه یک,Pastry,نان فانتزی,849033,36000,۲۵۰ گرم,5x7nwm
خواروبار,ذرت خام ۳۵۰ گرم,ذرت خام,۳۵۰ گرم، بسته بندی شده,Pastry,نان فانتزی,849034,60000,۳۵۰ گرم,5x7nwm
خواروبار,پودر کشک گوسفندی اعلا ۵۰۰ گرم,پودر کشک گوسفندی اعلا,۵۰۰ گرم، شیرین و امسالی، محصول سربیشه بیرجند,Pastry,نان فانتزی,849035,200000,۵۰۰ گرم,5x7nwm
خواروبار,بیکینگ پودر 75 گرم,بیکینگ پودر,75 گرم	,Pastry,نان فانتزی,849025,24000,75 گرم,5x7nwm
خواروبار,هل اعلا سابیده 	۲۰ گرم,هل اعلا سابیده,۲۰ گرم,Pastry,نان فانتزی,849026,120000,	۲۰ گرم,5x7nwm
خواروبار,بنه آسیاب شده شیراز ۵۰۰ گرم,بنه آسیاب شده شیراز,۵۰۰ گرم,Pastry,نان فانتزی,849027,168000,۵۰۰ گرم,5x7nwm
خواروبار,عسل کنار 500 گرم,عسل کنار,500 گرم,Pastry,نان فانتزی,849028,210000,500 گرم,5x7nwm
سایر محصولات,کشک رشته ای ساده 200 گرم,کشک رشته ای ساده,200 گرم، بدون زیره,Pastry,نان فانتزی,848992,72000,200 گرم,5x7nwm
سایر محصولات,حبه عناب 	1۸۰ گرم,حبه عناب,1۸۰ گرم,Pastry,نان فانتزی,848993,30000,	1۸۰ گرم,5x7nwm
سایر محصولات,کشک مشتی اعلا بیرجندی ۲۰۰ گرم,کشک مشتی اعلا بیرجندی,۲۰۰ گرم، نرم و تازه ,Pastry,نان فانتزی,848994,72000,۲۰۰ گرم,5x7nwm
سایر محصولات,کشک رشته ای قرقروتی  	200 گرم,کشک رشته ای قرقروتی ,200 گرم,Pastry,نان فانتزی,848996,42000,	200 گرم,5x7nwm
سایر محصولات,کشک رشته ای شیرین بیانی 	200 گرم,کشک رشته ای شیرین بیانی,	200 گرم,Pastry,نان فانتزی,848997,42000,	200 گرم,5x7nwm
سایر محصولات,سوهان گزی مرداویچ اصفهان ۵۰۰ گرم,سوهان گزی مرداویچ اصفهان,	250 گرم,Pastry,نان فانتزی,1052019,168000,۵۰۰ گرم,5x7nwm
سایر محصولات,سوهان گزی مرداویچ اصفهان 250 گرم,سوهان گزی مرداویچ اصفهان,	250 گرم,Pastry,نان فانتزی,848998,160000,250 گرم,5x7nwm
سایر محصولات,دانه سپنج 150 گرم,دانه سپنج,150 گرم، دانه سیاه سپنج,Pastry,نان فانتزی,848985,30000,150 گرم,5x7nwm
سایر محصولات,دانه سپنج با پوست 150 گرم,دانه سپنج با پوست,150 گرم,Pastry,نان فانتزی,848986,24000,150 گرم,5x7nwm
سایر محصولات,کشک رشته ای زیره ای بیرجند ۲۰۰ گرم,کشک رشته ای زیره ای بیرجند,۲۰۰ گرم,Pastry,نان فانتزی,848987,72000,۲۰۰ گرم,5x7nwm
سایر محصولات,حبه عناب و توت 	400 گرم,حبه عناب و توت,400 گرم,Pastry,نان فانتزی,848988,100000,	400 گرم,5x7nwm
سایر محصولات,سویا آجیلی شور 500 گرم,سویا آجیلی شور,±50 گرم,Pastry,نان فانتزی,1414162,72000,500 گرم,5x7nwm
سایر محصولات,سویا آجیلی شور یک کیلوگرم,سویا آجیلی شور,±50 گرم,Pastry,نان فانتزی,1414163,144000,یک کیلوگرم,5x7nwm
سایر محصولات,سویا آجیلی شور ۲۵۰ گرم,سویا آجیلی شور,±50 گرم,Pastry,نان فانتزی,848984,42000,۲۵۰ گرم,5x7nwm
خواروبار,نمک طعام ید دار,نمک طعام ید دار, ۷۰۰ گرم,Pastry,نان فانتزی,1133246,19000,نمک طعام ید دار,5x7nwm
خواروبار,وانیل (۵۰ گرم),وانیل (۵۰ گرم),,Pastry,نان فانتزی,1440777,30000,وانیل (۵۰ گرم),5x7nwm
خواروبار,عسل چت گیاه کوهدشت لرستان یک کیلوگرم,عسل چت گیاه کوهدشت لرستان,یک کیلوگرم، خالص با کمی موم,Pastry,نان فانتزی,1130530,440000,یک کیلوگرم,5x7nwm
خواروبار,وانیل خالص (۵۰ گرم),وانیل خالص (۵۰ گرم),خارجی ,Pastry,نان فانتزی,1440772,36000,وانیل خالص (۵۰ گرم),5x7nwm
خواروبار,بکینگ پودر (۷۵ گرم),بکینگ پودر (۷۵ گرم),شرکت کهربا,Pastry,نان فانتزی,1440774,36000,بکینگ پودر (۷۵ گرم),5x7nwm
خواروبار,جوش شیرین (۱۵۰ گرم),جوش شیرین (۱۵۰ گرم),,Pastry,نان فانتزی,1440775,15000,جوش شیرین (۱۵۰ گرم),5x7nwm
خواروبار,مغز لیمو عمانی  ۳۸ گرم,مغز لیمو عمانی ,,Pastry,نان فانتزی,1527524,84000,۳۸ گرم,5x7nwm
خواروبار,مغز لیمو عمانی  ۷۵ گرم,مغز لیمو عمانی ,,Pastry,نان فانتزی,1527525,168000,۷۵ گرم,5x7nwm
خواروبار, خلال بادام درختی ۷۵ گرم, خلال بادام درختی,۷۵ گرم، بادام درختی,Pastry,نان فانتزی,1020641,114000,۷۵ گرم,5x7nwm
خواروبار,تخم شربتی ریحان 75 گرم,تخم شربتی ریحان,۷۵ گرم,Pastry,نان فانتزی,1020617,30000,75 گرم,5x7nwm
خواروبار,آرد ذرت کهربا ۲۵۰ گرم,آرد ذرت کهربا,۲۵۰ گرم,Pastry,نان فانتزی,1198521,30000,۲۵۰ گرم,5x7nwm
خواروبار,پودر شیرن کننده بدون قند (۲۰۰ گرم) پودر شیرن کننده بدون قند (۲۰۰ گرم)	,پودر شیرن کننده بدون قند (۲۰۰ گرم),محصول شرکت کامور ,Pastry,نان فانتزی,1511358,90000,پودر شیرن کننده بدون قند (۲۰۰ گرم)	,5x7nwm
خواروبار,آرد نخودچی کهربا ۲۵۰ گرم,آرد نخودچی کهربا,۲۵۰ گرم,Pastry,نان فانتزی,1198345,72000,۲۵۰ گرم,5x7nwm
خواروبار,آرد برنج کهربا ۲۵۰ گرم,آرد برنج کهربا,۲۵۰ گرم,Pastry,نان فانتزی,1198423,54000,۲۵۰ گرم,5x7nwm
خواروبار,رب انا غلیظ (۵۰۰ گرم),رب انا غلیظ (۵۰۰ گرم),محصول کاشمر,Pastry,نان فانتزی,1413675,95000,رب انا غلیظ (۵۰۰ گرم),5x7nwm
خواروبار,شکر سفید جهان روز (۹۰۰ گرم),شکر سفید جهان روز (۹۰۰ گرم), ,Pastry,نان فانتزی,1308255,96000,شکر سفید جهان روز (۹۰۰ گرم),5x7nwm
خواروبار,قند شکسته ۵۰۰ گرم,قند شکسته ۵۰۰ گرم,,Pastry,نان فانتزی,1099998,54000,قند شکسته ۵۰۰ گرم,5x7nwm
خواروبار,عسل چهل گیاه (500 گرم) عسل چهل گیاه (500 گرم)	,عسل چهل گیاه (500 گرم),,Pastry,نان فانتزی,1401433,216000,عسل چهل گیاه (500 گرم)	,5x7nwm
خواروبار,بیسکویت کرم دار (400 گرم),بیسکویت کرم دار (400 گرم),,Pastry,نان فانتزی,1508621,80000,بیسکویت کرم دار (400 گرم),5x7nwm
سایر محصولات,تاپر تولد عددی,تاپر تولد عددی,,Pastry,نان فانتزی,8611,15000,تاپر تولد عددی,5zkxr2
سایر محصولات,تاپر تولد,تاپر تولد,,Pastry,نان فانتزی,8609,25000,تاپر تولد,5zkxr2
سایر محصولات,تاپر تولد دو,تاپر تولد دو,,Pastry,نان فانتزی,8610,14000,تاپر تولد دو,5zkxr2
نان,نان پنیر سبزی یک کیلوگرم (هشت عدد),نان پنیر سبزی,یک کیلوگرم (هشت عدد),Pastry,نان فانتزی,4725,65000,یک کیلوگرم (هشت عدد),2o1gn2
